,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,class
1116,0.066667,0.2,0.2,0.133333,0.066667,0.4,0.266667,0.066667,0.466667,0.466667,0.133333,0.666667,0.0,0.466667,0.133333,0.533333,L
1117,0.266667,0.533333,0.266667,0.333333,0.133333,0.466667,0.466667,1.0,0.066667,0.466667,0.4,0.533333,0.2,0.533333,0.0,0.533333,H
1118,0.2,0.333333,0.333333,0.2,0.2,0.533333,0.4,0.2,0.333333,0.666667,0.4,0.6,0.2,0.466667,0.2,0.533333,H
1119,0.066667,0.0,0.133333,0.0,0.066667,0.466667,0.4,0.6,0.0,0.466667,0.533333,0.533333,0.333333,0.4,0.0,0.533333,M
1120,0.4,0.733333,0.4,0.4,0.2,0.533333,0.533333,0.2,0.266667,0.6,0.4,0.466667,0.4,0.6,0.333333,0.6,H
1121,0.066667,0.0,0.066667,0.0,0.0,0.533333,0.466667,0.2,0.333333,0.466667,0.4,0.533333,0.133333,0.533333,0.2,0.466667,X
1122,0.6,0.666667,0.466667,0.333333,0.2,0.333333,0.2,0.333333,0.333333,0.2,0.466667,0.466667,0.333333,0.533333,0.133333,0.466667,U
1123,0.333333,0.733333,0.4,0.533333,0.266667,0.6,0.4,0.0,0.533333,0.866667,0.333333,0.6,0.0,0.533333,0.066667,0.6,I
1124,0.4,0.666667,0.6,0.466667,0.333333,0.466667,0.466667,0.0,0.533333,0.666667,0.4,0.533333,0.2,0.533333,0.2,0.533333,X
1125,0.133333,0.4,0.2,0.266667,0.133333,0.466667,0.533333,0.533333,0.466667,0.666667,0.4,0.733333,0.133333,0.733333,0.266667,0.6,C
1126,0.133333,0.2,0.133333,0.133333,0.133333,0.466667,0.466667,0.333333,0.333333,0.466667,0.4,0.4,0.133333,0.533333,0.333333,0.6,B
1127,0.133333,0.2,0.2,0.133333,0.133333,0.466667,0.466667,0.4,0.466667,0.466667,0.4,0.266667,0.133333,0.533333,0.2,0.466667,D
1128,0.2,0.133333,0.4,0.266667,0.133333,0.466667,0.8,0.133333,0.2,0.4,0.733333,0.6,0.266667,0.8,0.133333,0.466667,V
1130,0.266667,0.533333,0.4,0.4,0.466667,0.466667,0.466667,0.2,0.266667,0.4,0.4,0.533333,0.466667,0.466667,0.466667,0.466667,K
1131,0.266667,0.733333,0.4,0.533333,0.533333,0.533333,0.533333,0.4,0.4,0.466667,0.4,0.333333,0.133333,0.533333,0.4,0.6,B
1132,0.266667,0.6,0.266667,0.266667,0.133333,0.733333,0.266667,0.266667,0.333333,0.8,0.2,0.533333,0.133333,0.466667,0.4,0.8,Q
1133,0.4,0.6,0.4,0.466667,0.2,0.333333,0.733333,0.133333,0.666667,0.8,0.6,0.266667,0.0,0.666667,0.2,0.266667,T
1134,0.2,0.266667,0.4,0.2,0.2,0.533333,0.466667,0.2,0.4,0.666667,0.333333,0.533333,0.2,0.533333,0.2,0.466667,H
1135,0.333333,0.733333,0.466667,0.533333,0.333333,0.333333,0.2,0.4,0.533333,0.133333,0.133333,0.266667,0.066667,0.4,0.066667,0.333333,L
1136,0.266667,0.733333,0.466667,0.533333,0.533333,0.666667,0.733333,0.133333,0.133333,0.333333,0.533333,0.466667,0.6,0.8,0.133333,0.533333,W
1137,0.333333,0.6,0.466667,0.466667,0.4,0.466667,0.533333,0.333333,0.466667,0.466667,0.333333,0.4,0.2,0.466667,0.333333,0.533333,R
1138,0.133333,0.466667,0.266667,0.333333,0.133333,0.333333,0.6,0.066667,0.4,0.6,0.8,0.6,0.066667,0.733333,0.133333,0.466667,Y
1139,0.2,0.2,0.333333,0.266667,0.066667,0.533333,0.4,0.2,0.066667,0.466667,0.066667,0.533333,0.133333,0.466667,0.066667,0.533333,A
1140,0.533333,0.666667,0.6,0.533333,0.4,0.2,0.6,0.333333,0.533333,0.666667,0.666667,0.666667,0.2,0.6,0.133333,0.4,U
1141,0.2,0.533333,0.266667,0.4,0.266667,0.466667,0.533333,0.333333,0.6,0.466667,0.4,0.6,0.066667,0.6,0.466667,0.466667,Z
1143,0.4,0.733333,0.533333,0.6,0.2,0.533333,0.466667,0.2,0.466667,1.0,0.333333,0.666667,0.066667,0.4,0.066667,0.466667,J
1144,0.266667,0.6,0.4,0.466667,0.4,0.466667,0.533333,0.133333,0.4,0.466667,0.466667,0.6,0.266667,0.666667,0.4,0.466667,X
1145,0.266667,0.333333,0.4,0.266667,0.333333,0.533333,0.466667,0.333333,0.333333,0.466667,0.4,0.533333,0.333333,0.533333,0.6,0.733333,S
1146,0.533333,1.0,0.333333,0.533333,0.2,0.466667,0.6,0.4,0.4,0.6,0.4,0.4,0.266667,0.666667,0.333333,0.6,O
1147,0.2,0.333333,0.4,0.266667,0.133333,0.4,0.866667,0.2,0.2,0.533333,0.733333,0.533333,0.2,0.666667,0.066667,0.533333,V
1148,0.333333,0.533333,0.466667,0.4,0.4,0.4,0.333333,0.266667,0.266667,0.6,0.4,0.8,0.4,0.533333,0.266667,0.6,C
1149,0.2,0.333333,0.333333,0.466667,0.266667,0.533333,0.8,0.2,0.133333,0.533333,0.533333,0.466667,0.2,0.666667,0.466667,0.4,H
1150,0.133333,0.2,0.266667,0.133333,0.133333,0.533333,0.466667,0.2,0.266667,0.6,0.266667,0.4,0.133333,0.466667,0.2,0.6,R
1151,0.4,0.533333,0.6,0.466667,0.666667,0.4,0.533333,0.333333,0.2,0.4,0.333333,0.533333,0.866667,0.6,0.333333,0.533333,M
1152,0.2,0.666667,0.333333,0.533333,0.333333,0.466667,0.733333,0.266667,0.333333,0.466667,0.733333,0.533333,0.2,0.8,0.066667,0.533333,T
1153,0.066667,0.066667,0.133333,0.066667,0.0,0.466667,0.666667,0.133333,0.133333,0.466667,0.8,0.533333,0.066667,0.733333,0.0,0.533333,Y
1154,0.133333,0.266667,0.2,0.2,0.066667,0.2,0.8,0.2,0.4,0.8,0.666667,0.333333,0.066667,0.733333,0.133333,0.333333,Y
1155,0.133333,0.4,0.2,0.266667,0.066667,0.866667,0.133333,0.533333,0.266667,0.933333,0.266667,0.8,0.0,0.466667,0.0,0.533333,J
1156,0.133333,0.466667,0.2,0.333333,0.066667,0.066667,0.8,0.266667,0.266667,0.8,0.666667,0.466667,0.0,0.533333,0.133333,0.4,F
1157,0.333333,0.6,0.4,0.466667,0.2,0.6,0.333333,0.266667,0.4,1.0,0.333333,0.733333,0.066667,0.4,0.0,0.466667,J
1158,0.333333,0.733333,0.4,0.6,0.2,0.266667,0.6,0.466667,0.533333,0.866667,0.733333,0.8,0.133333,0.6,0.2,0.466667,C
1159,0.066667,0.0,0.133333,0.0,0.066667,0.533333,0.4,0.333333,0.333333,0.4,0.333333,0.6,0.066667,0.533333,0.333333,0.666667,G
1160,0.4,0.466667,0.533333,0.4,0.4,0.466667,0.266667,0.333333,0.4,0.466667,0.266667,0.533333,0.333333,0.266667,0.4,0.466667,Q
1161,0.2,0.533333,0.266667,0.4,0.133333,0.2,0.933333,0.533333,0.066667,0.733333,0.466667,0.2,0.066667,0.666667,0.266667,0.533333,P
1162,0.133333,0.133333,0.2,0.133333,0.133333,0.533333,0.466667,0.4,0.266667,0.4,0.333333,0.6,0.133333,0.6,0.2,0.6,Q
1163,0.266667,0.6,0.4,0.466667,0.6,0.533333,0.533333,0.333333,0.266667,0.466667,0.4,0.333333,0.4,0.533333,0.533333,0.333333,D
1164,0.466667,0.8,0.4,0.4,0.2,0.6,0.666667,0.333333,0.266667,0.4,0.666667,0.4,0.333333,0.8,0.2,0.466667,V
1165,0.333333,0.6,0.266667,0.266667,0.2,0.466667,0.4,0.2,0.2,0.533333,0.4,0.533333,0.266667,0.6,0.533333,0.4,G
1166,0.133333,0.066667,0.133333,0.066667,0.0,0.466667,0.666667,0.133333,0.133333,0.466667,0.8,0.533333,0.066667,0.733333,0.0,0.533333,Y
1167,0.2,0.4,0.2,0.266667,0.066667,0.0,0.066667,0.4,0.4,0.0,0.066667,0.333333,0.0,0.533333,0.0,0.533333,L
1168,0.333333,0.733333,0.333333,0.6,0.4,0.466667,0.466667,0.866667,0.066667,0.4,0.4,0.533333,0.333333,0.6,0.0,0.466667,N
1169,0.266667,0.4,0.333333,0.266667,0.2,0.6,0.733333,0.2,0.066667,0.266667,0.666667,0.6,0.2,0.733333,0.266667,0.6,V
1170,0.133333,0.066667,0.133333,0.133333,0.0,0.4,0.466667,0.4,0.6,0.466667,0.4,1.0,0.0,0.533333,0.266667,0.666667,C
1171,0.066667,0.266667,0.133333,0.2,0.066667,0.466667,0.466667,0.066667,0.533333,0.866667,0.4,0.533333,0.0,0.533333,0.066667,0.533333,I
1172,0.133333,0.4,0.2,0.266667,0.0,0.4,0.666667,0.133333,0.133333,0.533333,0.8,0.533333,0.066667,0.666667,0.0,0.533333,Y
1173,0.266667,0.466667,0.333333,0.333333,0.2,0.466667,0.466667,0.533333,0.333333,0.533333,0.466667,0.666667,0.2,0.533333,0.2,0.466667,O
1174,0.4,0.466667,0.6,0.4,0.6,0.333333,0.6,0.333333,0.2,0.4,0.266667,0.533333,0.866667,0.4,0.333333,0.533333,M
1175,0.266667,0.666667,0.333333,0.533333,0.2,0.2,0.466667,0.4,0.733333,0.466667,0.4,1.0,0.0,0.533333,0.466667,0.4,E
1176,0.066667,0.333333,0.133333,0.2,0.066667,0.466667,0.466667,0.0,0.466667,0.866667,0.4,0.533333,0.0,0.533333,0.066667,0.533333,I
1177,0.333333,0.466667,0.333333,0.333333,0.2,0.2,0.533333,0.333333,0.466667,0.733333,0.666667,0.866667,0.133333,0.6,0.2,0.466667,C
1178,0.266667,0.466667,0.4,0.333333,0.266667,0.333333,0.533333,0.333333,0.533333,0.8,0.666667,0.6,0.2,0.533333,0.333333,0.333333,E
1179,0.466667,0.8,0.333333,0.4,0.133333,0.666667,0.333333,0.4,0.266667,0.866667,0.2,0.533333,0.2,0.533333,0.333333,0.666667,I
1180,0.133333,0.266667,0.266667,0.2,0.133333,0.466667,0.466667,0.133333,0.466667,0.733333,0.4,0.533333,0.133333,0.533333,0.266667,0.6,E
1181,0.066667,0.0,0.066667,0.0,0.0,0.533333,0.466667,0.2,0.266667,0.466667,0.4,0.533333,0.133333,0.533333,0.266667,0.533333,X
1182,0.266667,0.133333,0.4,0.266667,0.2,0.466667,0.466667,0.2,0.666667,0.4,0.4,0.533333,0.133333,0.533333,0.4,0.533333,X
1183,0.2,0.333333,0.266667,0.266667,0.133333,0.4,0.466667,0.333333,0.333333,0.6,0.466667,0.666667,0.133333,0.533333,0.266667,0.6,G
1184,0.2,0.4,0.266667,0.266667,0.2,0.466667,0.466667,0.4,0.6,0.466667,0.466667,0.6,0.2,0.533333,0.4,0.533333,E
1185,0.2,0.466667,0.266667,0.333333,0.133333,0.6,0.266667,0.333333,0.266667,0.933333,0.4,0.8,0.0,0.4,0.066667,0.466667,J
1186,0.2,0.333333,0.266667,0.266667,0.133333,0.533333,0.466667,0.466667,0.466667,0.4,0.4,0.2,0.133333,0.533333,0.2,0.466667,D
1187,0.266667,0.666667,0.333333,0.466667,0.2,0.4,0.533333,0.333333,0.533333,0.733333,0.533333,0.466667,0.133333,0.6,0.333333,0.333333,S
1188,0.266667,0.6,0.4,0.4,0.266667,0.533333,0.466667,0.133333,0.6,0.733333,0.333333,0.6,0.066667,0.533333,0.4,0.533333,Z
1189,0.466667,0.666667,0.666667,0.533333,0.933333,0.6,0.466667,0.333333,0.133333,0.466667,0.466667,0.533333,0.866667,0.666667,0.266667,0.4,W
1190,0.266667,0.2,0.266667,0.333333,0.2,0.466667,0.466667,0.8,0.066667,0.466667,0.6,0.533333,0.533333,0.4,0.0,0.533333,M
1191,0.266667,0.533333,0.333333,0.4,0.2,0.2,0.266667,0.133333,0.533333,0.133333,0.066667,0.533333,0.0,0.466667,0.066667,0.4,L
1192,0.2,0.6,0.2,0.4,0.266667,0.333333,0.6,0.533333,0.2,0.466667,0.333333,0.533333,0.133333,0.466667,0.333333,0.733333,R
1193,0.266667,0.466667,0.4,0.333333,0.266667,0.466667,0.533333,0.2,0.4,0.666667,0.466667,0.533333,0.2,0.533333,0.2,0.533333,H
1194,0.2,0.466667,0.2,0.333333,0.2,0.4,0.466667,0.6,0.466667,0.4,0.333333,0.4,0.133333,0.533333,0.2,0.466667,D
1195,0.133333,0.266667,0.266667,0.2,0.133333,0.466667,0.466667,0.133333,0.466667,0.666667,0.4,0.533333,0.066667,0.6,0.333333,0.533333,S
1196,0.2,0.666667,0.333333,0.466667,0.066667,0.533333,0.733333,0.066667,0.2,0.4,0.8,0.533333,0.066667,0.733333,0.0,0.533333,Y
1197,0.2,0.2,0.266667,0.266667,0.133333,0.466667,0.466667,0.933333,0.133333,0.333333,0.4,0.533333,0.4,0.533333,0.0,0.533333,N
1198,0.266667,0.266667,0.333333,0.4,0.466667,0.533333,0.533333,0.2,0.133333,0.466667,0.533333,0.6,0.266667,0.733333,0.466667,0.466667,Y
1199,0.2,0.6,0.266667,0.4,0.266667,0.4,0.533333,0.533333,0.266667,0.466667,0.333333,0.533333,0.133333,0.466667,0.333333,0.733333,R
1200,0.133333,0.266667,0.266667,0.2,0.133333,0.533333,0.466667,0.266667,0.4,0.666667,0.333333,0.4,0.133333,0.533333,0.2,0.533333,D
1202,0.2,0.466667,0.266667,0.333333,0.133333,0.466667,0.4,0.533333,0.466667,0.4,0.4,0.533333,0.133333,0.533333,0.4,0.733333,G
1204,0.4,0.666667,0.533333,0.533333,0.466667,0.6,0.466667,0.466667,0.266667,0.4,0.6,0.466667,0.2,0.6,0.6,0.266667,Y
1205,0.466667,0.666667,0.6,0.533333,0.533333,0.533333,0.4,0.4,0.333333,0.4,0.533333,0.533333,0.6,0.4,0.133333,0.466667,M
1206,0.6,0.666667,0.466667,0.333333,0.2,0.4,0.8,0.4,0.266667,0.866667,0.333333,0.2,0.266667,0.666667,0.266667,0.533333,P
1207,0.2,0.266667,0.333333,0.4,0.266667,0.6,0.8,0.2,0.133333,0.533333,0.533333,0.466667,0.2,0.666667,0.4,0.466667,H
1208,0.4,0.6,0.333333,0.266667,0.133333,0.466667,0.666667,0.466667,0.2,0.6,0.6,0.333333,0.333333,0.8,0.2,0.6,V
1209,0.333333,0.666667,0.466667,0.466667,0.4,0.533333,0.533333,0.4,0.533333,0.466667,0.4,0.4,0.4,0.533333,0.4,0.666667,B
1210,0.2,0.533333,0.266667,0.333333,0.066667,0.466667,0.466667,0.266667,0.266667,0.466667,0.4,0.533333,0.2,0.533333,0.266667,0.533333,X
1211,0.2,0.2,0.266667,0.133333,0.133333,0.466667,0.533333,0.466667,0.333333,0.466667,0.466667,0.533333,0.133333,0.533333,0.2,0.533333,O
1212,0.266667,0.733333,0.333333,0.533333,0.133333,0.2,0.466667,0.533333,0.133333,0.466667,0.333333,0.733333,0.2,0.533333,0.133333,0.733333,K
1213,0.066667,0.0,0.133333,0.066667,0.066667,0.533333,0.4,0.4,0.333333,0.4,0.333333,0.6,0.066667,0.533333,0.333333,0.666667,G
1214,0.2,0.466667,0.333333,0.333333,0.2,0.466667,0.733333,0.066667,0.533333,0.466667,0.733333,0.533333,0.066667,0.666667,0.066667,0.533333,T
1215,0.133333,0.266667,0.2,0.133333,0.133333,0.333333,0.466667,0.266667,0.4,0.466667,0.4,0.733333,0.2,0.533333,0.266667,0.6,K
1216,0.2,0.466667,0.266667,0.266667,0.133333,0.466667,0.533333,0.933333,0.066667,0.466667,0.4,0.533333,0.2,0.533333,0.0,0.533333,H
1217,0.2,0.466667,0.333333,0.333333,0.333333,0.466667,0.6,0.4,0.2,0.4,0.4,0.666667,0.2,0.466667,0.466667,0.533333,G
1218,0.266667,0.266667,0.333333,0.4,0.266667,0.4,0.4,0.6,0.466667,0.4,0.4,0.466667,0.133333,0.533333,0.6,0.6,B
1219,0.266667,0.6,0.4,0.466667,0.133333,0.466667,0.533333,0.266667,0.2,0.466667,0.933333,0.533333,0.2,0.6,0.0,0.533333,V
1220,0.266667,0.6,0.4,0.533333,0.4,0.4,0.533333,0.266667,0.533333,0.533333,0.466667,0.533333,0.2,0.6,0.533333,0.466667,T
1221,0.333333,0.333333,0.4,0.466667,0.2,0.466667,0.466667,1.0,0.133333,0.266667,0.4,0.533333,0.4,0.533333,0.0,0.533333,N
1222,0.2,0.2,0.2,0.133333,0.066667,0.333333,0.533333,0.333333,0.466667,0.6,0.533333,0.533333,0.2,0.6,0.133333,0.333333,U
1223,0.266667,0.4,0.4,0.266667,0.2,0.4,0.6,0.2,0.6,0.733333,0.533333,0.4,0.066667,0.6,0.4,0.4,Z
1224,0.066667,0.0,0.066667,0.0,0.0,0.333333,0.533333,0.466667,0.0,0.466667,0.4,0.666667,0.2,0.533333,0.133333,0.733333,K
1226,0.066667,0.2,0.066667,0.133333,0.066667,0.466667,0.466667,0.066667,0.466667,0.466667,0.4,0.533333,0.0,0.533333,0.133333,0.533333,I
1227,0.133333,0.066667,0.2,0.133333,0.066667,0.533333,0.133333,0.133333,0.066667,0.466667,0.133333,0.533333,0.133333,0.466667,0.133333,0.466667,A
1228,0.266667,0.533333,0.4,0.4,0.533333,0.466667,0.4,0.333333,0.2,0.4,0.4,0.533333,0.466667,0.466667,0.6,0.6,H
1229,0.266667,0.533333,0.333333,0.4,0.133333,0.533333,0.4,0.533333,0.533333,0.466667,0.333333,0.8,0.133333,0.533333,0.333333,0.666667,G
1230,0.533333,0.866667,0.4,0.533333,0.2,0.466667,0.466667,0.333333,0.333333,0.533333,0.266667,0.466667,0.333333,0.6,0.333333,0.533333,O
1231,0.066667,0.066667,0.133333,0.133333,0.066667,0.266667,0.466667,0.333333,0.533333,0.466667,0.4,0.866667,0.0,0.533333,0.4,0.6,E
1232,0.266667,0.533333,0.466667,0.4,0.266667,0.266667,0.533333,0.133333,0.533333,0.666667,0.8,0.666667,0.2,0.533333,0.266667,0.333333,X
1233,0.266667,0.666667,0.333333,0.466667,0.2,0.533333,0.4,0.2,0.4,0.933333,0.266667,0.6,0.0,0.4,0.066667,0.466667,J
1234,0.133333,0.266667,0.2,0.2,0.133333,0.466667,0.466667,0.4,0.266667,0.6,0.466667,0.466667,0.133333,0.533333,0.2,0.533333,O
1235,0.066667,0.066667,0.133333,0.133333,0.066667,0.466667,0.466667,0.2,0.533333,0.4,0.4,0.533333,0.133333,0.533333,0.333333,0.533333,X
1236,0.266667,0.266667,0.4,0.466667,0.066667,0.533333,0.533333,0.266667,0.2,0.466667,0.933333,0.533333,0.2,0.6,0.0,0.533333,V
1237,0.333333,0.666667,0.333333,0.533333,0.2,0.4,0.533333,0.466667,0.466667,0.866667,0.466667,0.6,0.133333,0.733333,0.2,0.466667,C
1238,0.333333,0.333333,0.4,0.266667,0.266667,0.533333,0.4,0.4,0.333333,0.4,0.466667,0.466667,0.666667,0.4,0.266667,0.4,M
1239,0.266667,0.4,0.333333,0.533333,0.333333,0.466667,0.6,0.333333,0.2,0.533333,0.6,0.6,0.266667,0.666667,0.4,0.466667,Q
1240,0.2,0.066667,0.266667,0.133333,0.133333,0.4,0.466667,0.266667,0.466667,0.466667,0.4,0.666667,0.2,0.533333,0.266667,0.6,K
1241,0.133333,0.0,0.133333,0.066667,0.066667,0.466667,0.533333,0.2,0.0,0.466667,0.533333,0.533333,0.4,0.6,0.0,0.533333,W
1242,0.133333,0.2,0.2,0.133333,0.133333,0.6,0.4,0.2,0.266667,0.666667,0.266667,0.466667,0.133333,0.466667,0.2,0.666667,R
1243,0.2,0.6,0.333333,0.4,0.2,0.4,0.466667,0.466667,0.4,0.333333,0.466667,0.6,0.133333,0.466667,0.266667,0.6,G
1244,0.466667,0.666667,0.533333,0.533333,0.333333,0.466667,0.466667,0.266667,0.4,0.6,0.533333,0.6,0.133333,0.733333,0.333333,0.4,S
1245,0.266667,0.4,0.4,0.266667,0.2,0.466667,0.4,0.533333,0.333333,0.533333,0.333333,0.733333,0.266667,0.533333,0.266667,0.466667,O
1246,0.2,0.666667,0.333333,0.466667,0.2,0.466667,0.666667,0.133333,0.4,0.4,0.8,0.6,0.133333,0.733333,0.133333,0.533333,Y
1247,0.333333,0.266667,0.333333,0.4,0.2,0.266667,0.866667,0.533333,0.133333,0.666667,0.4,0.2,0.066667,0.666667,0.266667,0.533333,P
1248,0.2,0.266667,0.2,0.2,0.066667,0.333333,0.8,0.2,0.4,0.733333,0.6,0.333333,0.066667,0.733333,0.066667,0.333333,T
1249,0.266667,0.4,0.4,0.266667,0.266667,0.6,0.466667,0.266667,0.333333,0.6,0.2,0.466667,0.2,0.466667,0.266667,0.733333,R
1250,0.4,0.666667,0.4,0.4,0.266667,0.333333,0.533333,0.2,0.266667,0.666667,0.6,0.6,0.4,0.666667,0.333333,0.533333,H
1251,0.4,0.6,0.533333,0.466667,0.466667,0.533333,0.4,0.4,0.133333,0.466667,0.4,0.6,0.266667,0.533333,0.533333,0.666667,E
1252,0.2,0.466667,0.333333,0.333333,0.2,0.6,0.466667,0.266667,0.4,0.666667,0.333333,0.4,0.133333,0.533333,0.4,0.6,B
1253,0.2,0.266667,0.2,0.2,0.133333,0.333333,0.733333,0.2,0.4,0.733333,0.6,0.333333,0.066667,0.666667,0.2,0.4,F
1254,0.333333,0.666667,0.333333,0.466667,0.2,0.466667,0.466667,1.0,0.133333,0.266667,0.4,0.533333,0.4,0.533333,0.0,0.533333,N
1255,0.2,0.266667,0.2,0.333333,0.133333,0.466667,0.466667,0.933333,0.066667,0.466667,0.4,0.533333,0.2,0.533333,0.0,0.533333,H
1256,0.333333,0.6,0.533333,0.466667,0.333333,0.4,0.533333,0.2,0.4,0.666667,0.533333,0.6,0.2,0.533333,0.2,0.466667,H
1257,0.2,0.466667,0.266667,0.333333,0.133333,0.4,0.266667,0.133333,0.533333,0.466667,0.133333,0.666667,0.0,0.466667,0.133333,0.533333,L
1258,0.333333,0.466667,0.466667,0.733333,0.666667,0.6,0.666667,0.333333,0.0,0.333333,0.466667,0.666667,0.4,0.866667,0.4,0.8,Q
1259,0.066667,0.2,0.133333,0.133333,0.0,0.466667,0.533333,0.066667,0.4,0.866667,0.4,0.466667,0.0,0.533333,0.0,0.466667,I
1260,0.2,0.6,0.266667,0.4,0.133333,0.066667,0.866667,0.333333,0.266667,0.8,0.666667,0.466667,0.0,0.533333,0.133333,0.4,F
1261,0.2,0.4,0.333333,0.266667,0.2,0.6,0.466667,0.266667,0.333333,0.666667,0.266667,0.333333,0.2,0.533333,0.133333,0.533333,D
1262,0.333333,0.6,0.266667,0.333333,0.2,0.466667,0.466667,0.333333,0.333333,0.666667,0.4,0.6,0.333333,0.466667,0.466667,0.6,B
1263,0.133333,0.266667,0.266667,0.2,0.133333,0.533333,0.466667,0.266667,0.4,0.6,0.333333,0.333333,0.133333,0.533333,0.2,0.466667,D
1264,0.066667,0.2,0.133333,0.133333,0.066667,0.666667,0.133333,0.133333,0.066667,0.6,0.133333,0.6,0.066667,0.4,0.133333,0.533333,A
1265,0.266667,0.533333,0.466667,0.4,0.333333,0.466667,0.666667,0.133333,0.2,0.466667,0.6,0.533333,0.533333,0.733333,0.066667,0.533333,W
1266,0.466667,0.733333,0.6,0.533333,0.533333,0.466667,0.533333,0.466667,0.4,0.533333,0.466667,0.4,0.466667,0.466667,0.2,0.466667,D
1267,0.2,0.333333,0.266667,0.266667,0.2,0.466667,0.466667,0.466667,0.4,0.466667,0.4,0.333333,0.133333,0.533333,0.2,0.466667,D
1268,0.2,0.4,0.266667,0.333333,0.266667,0.4,0.466667,0.2,0.533333,0.533333,0.466667,0.666667,0.2,0.466667,0.466667,0.4,T
1269,0.333333,0.4,0.333333,0.266667,0.266667,0.266667,0.666667,0.133333,0.2,0.6,0.6,0.466667,0.466667,0.733333,0.133333,0.4,W
1270,0.2,0.133333,0.2,0.2,0.2,0.466667,0.466667,0.333333,0.466667,0.466667,0.333333,0.6,0.133333,0.533333,0.333333,0.666667,E
1271,0.2,0.6,0.333333,0.466667,0.333333,0.533333,0.4,0.2,0.466667,0.466667,0.4,0.533333,0.066667,0.466667,0.733333,0.6,Z
1272,0.2,0.533333,0.333333,0.4,0.133333,0.333333,0.666667,0.2,0.133333,0.533333,0.8,0.533333,0.066667,0.733333,0.0,0.533333,Y
1274,0.4,0.533333,0.533333,0.6,0.466667,0.533333,0.6,0.333333,0.333333,0.466667,0.466667,0.6,0.266667,0.4,0.6,0.4,J
1275,0.533333,1.0,0.4,0.533333,0.333333,0.533333,0.4,0.333333,0.333333,0.733333,0.333333,0.666667,0.2,0.533333,0.466667,0.733333,E
1276,0.4,0.333333,0.466667,0.266667,0.2,0.2,0.666667,0.2,0.2,0.666667,0.666667,0.533333,0.466667,0.666667,0.066667,0.466667,W
1277,0.4,0.533333,0.533333,0.666667,0.666667,0.666667,0.666667,0.4,0.2,0.4,0.466667,0.466667,0.4,0.733333,0.533333,0.2,Y
1278,0.066667,0.466667,0.0,0.333333,0.066667,0.466667,0.466667,0.333333,0.2,0.466667,0.4,0.533333,0.0,0.533333,0.0,0.533333,I
1279,0.2,0.6,0.266667,0.466667,0.2,0.666667,0.4,0.0,0.533333,0.733333,0.2,0.4,0.0,0.466667,0.066667,0.466667,J
1280,0.066667,0.266667,0.133333,0.2,0.0,0.466667,0.533333,0.0,0.466667,0.866667,0.4,0.533333,0.0,0.533333,0.0,0.533333,I
1281,0.533333,1.0,0.466667,0.533333,0.266667,0.4,0.6,0.4,0.266667,0.866667,0.333333,0.333333,0.266667,0.666667,0.266667,0.533333,P
1283,0.2,0.6,0.266667,0.4,0.133333,0.466667,0.533333,1.0,0.066667,0.466667,0.266667,0.533333,0.2,0.533333,0.0,0.533333,H
1284,0.733333,0.866667,0.533333,0.466667,0.266667,0.4,0.8,0.4,0.333333,0.933333,0.4,0.133333,0.266667,0.666667,0.266667,0.533333,P
1285,0.4,0.6,0.4,0.466667,0.266667,0.333333,0.6,0.0,0.533333,0.533333,0.6,0.333333,0.066667,0.733333,0.266667,0.333333,Y
1286,0.2,0.466667,0.2,0.333333,0.133333,0.2,0.466667,0.4,0.733333,0.466667,0.466667,1.0,0.0,0.533333,0.4,0.466667,E
1287,0.266667,0.4,0.333333,0.4,0.4,0.533333,0.533333,0.333333,0.266667,0.466667,0.466667,0.533333,0.333333,0.733333,0.6,0.666667,S
1288,0.266667,0.6,0.333333,0.466667,0.333333,0.466667,0.733333,0.266667,0.4,0.466667,0.733333,0.533333,0.133333,0.8,0.066667,0.466667,T
1289,0.4,0.733333,0.466667,0.533333,0.466667,0.533333,0.4,0.733333,0.066667,0.466667,0.533333,0.533333,0.6,0.266667,0.066667,0.533333,M
1290,0.133333,0.4,0.133333,0.266667,0.0,0.0,0.133333,0.333333,0.4,0.0,0.0,0.466667,0.0,0.533333,0.0,0.533333,L
1291,0.133333,0.0,0.2,0.066667,0.0,0.466667,0.6,0.266667,0.133333,0.466667,0.866667,0.533333,0.133333,0.666667,0.0,0.533333,V
1292,0.266667,0.733333,0.4,0.533333,0.533333,0.466667,0.466667,0.4,0.333333,0.466667,0.4,0.4,0.2,0.533333,0.4,0.666667,B
1293,0.133333,0.2,0.133333,0.066667,0.066667,0.333333,0.733333,0.133333,0.133333,0.6,0.666667,0.466667,0.066667,0.733333,0.066667,0.466667,V
1294,0.266667,0.6,0.333333,0.466667,0.2,0.533333,0.4,0.4,0.6,0.333333,0.4,0.533333,0.0,0.6,0.6,0.533333,S
1295,0.4,0.866667,0.333333,0.466667,0.2,0.533333,0.266667,0.266667,0.466667,0.666667,0.266667,0.6,0.2,0.533333,0.533333,0.666667,Q
1296,0.2,0.266667,0.333333,0.2,0.133333,0.533333,0.466667,0.133333,0.466667,0.666667,0.333333,0.533333,0.066667,0.6,0.333333,0.533333,S
1297,0.333333,0.6,0.4,0.466667,0.333333,0.466667,0.533333,0.533333,0.266667,0.4,0.466667,0.6,0.2,0.466667,0.266667,0.466667,O
